order_id,order_datetime,city,zone,restaurant,cuisine,items_count,order_value_egp,discount_egp,payment_method,courier_id,vehicle_type,distance_km,prep_minutes,promised_minutes,actual_minutes,customer_rating,customer_id,order_status,courier_notes,reordered_within_30d
ORD01213,3/15/2025 18:34,Minya ,Abu Helal,Burger Corniche,Burgers,2,EGP 159,22,Card,C006,Motorcycle,,16,25,23,5,U0321,Delivered,,1
ORD00163,6/6/2025 23:43,Minya,Corniche El-Nil,Samak El-Balad,Fish,1,EGP 147,0,Cash,C075,Motorcycle,2.4,23,25,32,,U0047,Delivered,,0
ORD03315,1/5/2025 12:06,Minya,Nazlet Hussein,Tamara Sweets,Desserts,4,147,20,Wallet,C062,Motorcycle,5,10,30,18,5,U0560,Delivered,,1
ORD03058,1/6/2025 11:40,Minya,Wast El-Balad,Bites Burger,Burgers,6,395 EGP,0,Card,C024,Bicycle,2.4,13,25,32,5,U0076,Delivered,,1
ORD01169,12/5/2025 14:56,Minya ,Shalaby,Farag Kebab,Grills,3,497 EGP,0,Card,C033,Motorcycle,3.2,23,25,26,4,U0990,Delivered,,1
ORD00729,3/11/2025 20:55,Minya,Wast El-Balad,Burger Corniche,Burgers,1,80 EGP,5,Cash,C055,Motorcycle,1.7,13,25,26,3,U0467,Delivered,,0
ORD01556,5/23/2025 18:47,Minya,Ard Sultan,El-Abd Minya,Desserts,5,EGP 321,0,Cash,C050,Motorcycle,2.7,9,25,26,5,U0524,Delivered,,1
ORD01396,6/10/2025 20:24,New Minya,New Minya,Hadouta Masreya,Egyptian,6,278 EGP,0,Cash,C106,Bicycle,10.6,14,45,85,2,U0339,Delivered,,0
ORD02924,4/29/2025 13:10,Abu Qurqas,Abu Qurqas,Pizza Roma,Pizza,4,457,0,Card,C048,Motorcycle,16,17,55,59,5,U0498,Delivered,,1
ORD03771,5/2/2025 14:17,Abu Qurqas,Abu Qurqas,Sheikh El-Balad,Grills,1,178 EGP,0,Cash,C068,Motorcycle,16.6,39,55,75,2,U0421,Delivered,,0
ORD02406,6/4/2025 18:54,Minya,Ard Sultan,Crispy House,Burgers,4,EGP 321,0,Cash,C070,Tuk-tuk,3.9,16,30,33,4,U0645,Delivered,,1
ORD02302,5/14/2025 21:06,Minya ,Corniche El-Nil,Burger Corniche,Burgers,4,313 EGP,0,Cash,C029,Bicycle,0.6,6,20,18,4,U0998,Delivered,,1
ORD01400,6/23/2025 11:23,New Minya ,New Minya,Farag Kebab,Grills,1,156 EGP,0,Cash,C003,Tuk-tuk,12.3,17,45,61,,U1056,Delivered,,1
ORD00097,3/8/2025 15:27,New Minya,New Minya,Samak El-Balad,Fish,6,841 EGP,0,Cash,C079,Motorcycle,9.2,21,40,37,4,U0117,Delivered,,1
ORD00245,2/15/2025 19:05,Minya,Wast El-Balad,Crispy House,Burgers,4,285 EGP,26,Cash,C106,Motorcycle,2.3,16,25,27,4,U0205,Delivered,,1
ORD04134,3/25/2025 23:32,Minya,Ard Sultan,El-Dawar,Egyptian,1,65 EGP,0,Wallet,C066,Tuk-tuk,4.6,20,30,34,,U1269,Delivered,,1
ORD02162,5/22/2025 13:12,El Minya,Corniche El-Nil,Crispy House,Burgers,5,411 EGP,0,Cash,C059,Bicycle,0.6,20,20,,,U0625,Cancelled,,
ORD00527,2/27/2025 13:35,Minya,Corniche El-Nil,Slice Minya,Pizza,5,521,0,Cash,C014,Motorcycle,3.1,17,25,14,5,U0283,Delivered,,1
ORD01779,1/21/2025 19:43,NEW MINYA,New Minya,Bites Burger,Burgers,4,EGP 292,0,Wallet,C006,Motorcycle,12.3,9,45,55,5,U0515,Delivered,,1
ORD03509,6/17/2025 19:03,El-Minya,Corniche El-Nil,Forno Nile,Pizza,1,116 EGP,15,Wallet,C074,Tuk-tuk,0.7,30,20,47,3,U0397,Delivered,,1
ORD01451,3/8/2025 14:53,New Minya,New Minya,Foul El-Mahatta,Egyptian,1,80 EGP,18,Card,C025,Motorcycle,11.5,16,45,42,5,U1079,Delivered,,0
ORD03791,3/6/2025 19:42,MINYA,El-Gamaa,Crispy House,Burgers,6,EGP 681,0,Cash,C039,Motorcycle,6.8,15,35,41,4,U0296,Delivered,,0
ORD04014,5/29/2025 19:47,Minya,Wast El-Balad,Farag Kebab,Grills,1,EGP 139,18,Cash,C073,Motorcycle,0.6,22,20,25,4,U1121,Delivered,,0
ORD02793,1/14/2025 20:50,El Minya,Nazlet Hussein,Hadouta Masreya,Egyptian,3,EGP 135,0,Cash,C062,Motorcycle,4.5,11,30,36,4,U1273,Delivered,,0
ORD01110,4/2/2025 19:57,Minya,El-Mahatta,Burger Corniche,Burgers,5,359 EGP,0,Cash,C022,Tuk-tuk,3,8,25,32,4,U1450,Delivered,,1
ORD00137,5/24/2025 13:07,Minya,Corniche El-Nil,Hadouta Masreya,Egyptian,3,148 EGP,0,Wallet,C011,Motorcycle,2,14,25,21,5,U1315,Delivered,,0
ORD01441,3/26/2025 19:58,abu qurqas,Abu Qurqas,Slice Minya,Pizza,3,325,0,Cash,C016,Tuk-tuk,16.3,16,55,78,3,U0426,Delivered,,0
ORD02061,5/16/2025 13:12,NEW MINYA,New Minya,Sheikh El-Balad,Grills,3,182,0,Cash,C080,Bicycle,10.4,26,40,89,1,U0892,Delivered,,0
ORD02440,20/04/2025 13:03,minya,El-Gamaa,Crispy House,Burgers,5,EGP 451,0,Cash,C044,Tuk-tuk,7.6,19,35,44,5,U1135,Delivered,gate closed,1
ORD04012,3/5/2025 23:07,El Minya,Wast El-Balad,Slice Minya,Pizza,2,151 EGP,0,Card,C103,Motorcycle,1.3,18,25,22,5,U0148,Delivered,,0
ORD01875,1/27/2025 22:52,Minya,Abu Helal,Sultan Grill,Grills,3,EGP 433,0,Cash,C066,Motorcycle,2.4,13,25,24,5,U1486,Delivered,,0
ORD03925,5/6/2025 20:21,Minya,Ard Sultan,Sultan Grill,Grills,2,332 EGP,0,Cash,C055,Motorcycle,4.7,16,30,25,,U0865,Delivered,,1
ORD01909,2/5/2025 18:44,Abu Qurqas,Abu Qurqas,Farag Kebab,Grills,3,EGP 499,0,Cash,C072,Motorcycle,18,17,60,58,4,U0451,Delivered,,1
ORD01188,4/6/2025 17:17,Minya,El-Gamaa,Slice Minya,Pizza,6,553 EGP,0,Cash,C089,Motorcycle,5.9,18,35,29,,U1202,Delivered,,1
ORD01416,4/11/2025 19:21,new minya,New Minya,El-Abd Minya,Desserts,3,EGP 158,24,Cash,C081,Motorcycle,11.3,15,45,51,4,U0255,Delivered,gate closed,0
ORD04177,4/5/2025 13:17,New Minya,New Minya,El-Abd Minya,Desserts,5,276,29,Cash,C043,Tuk-tuk,13.1,11,50,56,4,U0752,Delivered,,1
ORD03295,2/6/2025 20:57,Menia,Shalaby,Forno Nile,Pizza,5,EGP 534,123,Cash,C025,Motorcycle,2.1,26,25,44,3,U0396,Delivered,,0
ORD03359,2/9/2025 20:09,Minya,El-Gamaa,Burger Corniche,Burgers,2,239 EGP,0,Cash,C041,Motorcycle,3.7,17,30,36,4,U0873,Delivered,,1
ORD01786,3/1/2025 14:36,El-Minya,Ard Sultan,Tamara Sweets,Desserts,5,214,0,Card,C040,Motorcycle,1.2,7,25,10,5,U0794,Delivered,,1
ORD00506,1/27/2025 20:03,Minya ,Ard Sultan,Crispy House,Burgers,1,118,10,Cash,C066,Bicycle,3.3,11,25,45,,U1274,Delivered,,1
ORD03337,4/12/2025 20:38,Minya ,El-Mahatta,Pizza Roma,Pizza,6,539 EGP,0,Cash,C071,Motorcycle,1.8,23,25,36,3,U0203,Delivered,,0
ORD02039,4/3/2025 14:15, Minya,El-Gamaa,Foul El-Mahatta,Egyptian,4,EGP 236,40,Cash,C047,Motorcycle,5.5,4,30,9,5,U0045,Delivered,,1
ORD01307,22/01/2025 19:33,MINYA,Wast El-Balad,Samak El-Balad,Fish,1,EGP 105,13,Cash,C025,Tuk-tuk,2.1,20,25,42,3,U1340,Delivered,,0
ORD02541,4/3/2025 19:56,Minya,El-Mahatta,Samak El-Balad,Fish,5,495 EGP,60,Cash,C081,Motorcycle,1.9,14,25,32,3,U0352,Delivered,,0
ORD00294,6/16/2025 21:14,Minya ,El-Mahatta,Slice Minya,Pizza,4,377 EGP,0,Cash,C105,Motorcycle,2.7,16,25,27,5,U0876,Delivered,,1
ORD03911,6/9/2025 17:01, Minya,Shalaby,El-Dawar,Egyptian,3,173,26,Cash,C033,Bicycle,2.4,12,25,24,5,U0899,Delivered,,1
ORD00207,4/6/2025 18:46,Minya,El-Sahel,Forno Nile,Pizza,2,151 EGP,0,Cash,C105,Motorcycle,4.5,33,30,42,5,U0504,Delivered,,0
ORD00807,3/11/2025 20:31,Minya,Ard Sultan,Pizza Roma,Pizza,6,521,0,Cash,C098,Motorcycle,,22,30,51,3,U1090,Delivered,,0
ORD01257,6/23/2025 20:30,Minya,Shalaby,Bahary Corner,Fish,2,226 EGP,22,Wallet,C043,Tuk-tuk,5.1,36,30,72,1,U0676,Delivered,,0
ORD02289,8/2/2025 20:28,MINYA,Wast El-Balad,Forno Nile,Pizza,2,EGP 204,29,Card,C029,Tuk-tuk,0.7,35,20,50,3,U1080,Delivered,,0
ORD01982,1/7/2025 12:22,Minya,El-Mahatta,Farag Kebab,Grills,2,237 EGP,0,Card,C029,Motorcycle,1.9,23,25,33,,U1221,Delivered,,1
ORD00714,4/15/2025 22:54,El-Minya,Shalaby,Slice Minya,Pizza,6,612,0,Card,C101,Motorcycle,2.6,17,25,25,5,U0259,Delivered,,1
ORD02865,31/05/2025 20:07,Minya ,Shalaby,Tamara Sweets,Desserts,3,169 EGP,0,Card,C006,Motorcycle,3.9,15,30,41,5,U1003,Delivered,,1
ORD01916,3/26/2025 22:16,minya,Abu Helal,El-Dawar,Egyptian,4,EGP 266,0,Wallet,C037,Motorcycle,4.8,8,30,17,4,U0359,Delivered,address unclear,1
ORD02128,2/15/2025 12:15,Minya,El-Mahatta,El-Dawar,Egyptian,4,137 EGP,0,Wallet,C044,Bicycle,2.5,11,25,24,5,U0973,Delivered,,1
ORD01936,3/20/2025 16:49,El-Minya,El-Gamaa,Koshary El-Sheikh,Egyptian,4,EGP 213,0,Wallet,C048,Bicycle,3,8,25,28,4,U0063,Delivered,,0
ORD00401,3/18/2025 15:00,Minya,Abu Helal,Basbousa Bar,Desserts,4,290,27,Cash,C004,Motorcycle,,8,30,21,4,U0935,Delivered,,1
ORD03570,31/03/2025 19:12,Minya,Abu Helal,El-Abd Minya,Desserts,1,45,0,Cash,C107,Motorcycle,3,4,25,22,5,U0706,Delivered,re-assigned,0
ORD03538,2/16/2025 20:49, Minya,El-Gamaa,Hadouta Masreya,Egyptian,3,150 EGP,0,Cash,C052,Motorcycle,5.1,8,30,27,5,U1100,Delivered,,1
ORD00158,18/01/2025 19:38,Minya,Ard Sultan,Sultan Grill,Grills,4,436 EGP,65,Cash,C094,Bicycle,4,23,30,66,3,U1330,Delivered,,0
ORD03727,5/23/2025 12:01,Minya,Wast El-Balad,Foul El-Mahatta,Egyptian,2,97,0,Wallet,C001,Motorcycle,2,13,25,25,5,U1401,Delivered,gate closed,1
ORD03892,1/18/2025 19:19, Minya,Nazlet Hussein,Farag Kebab,Grills,6,809 EGP,0,Cash,C051,Motorcycle,4.8,22,30,55,3,U1024,Delivered,,1
ORD04186,5/19/2025 12:37, Minya,Shalaby,Pizza Roma,Pizza,1,102 EGP,0,Cash,C010,Motorcycle,2.3,15,25,14,5,U0527,Delivered,,1
ORD04069,1/20/2025 20:40,El-Minya,Shalaby,Forno Nile,Pizza,2,187 EGP,36,Cash,C053,Motorcycle,5.2,26,30,51,,U1364,Delivered,,0
ORD01735,11/1/2025 17:16,El-Minya,El-Gamaa,Om Ali House,Desserts,5,252,25,Card,C009,Motorcycle,7.1,4,35,15,,U0322,Delivered,,1
ORD03378,6/19/2025 19:54,Abu Qurqas,Abu Qurqas,Bites Burger,Burgers,3,302 EGP,0,Cash,C055,Motorcycle,15.2,9,50,54,4,U0932,Delivered,,1
ORD01411,2/25/2025 15:15,Minya,Corniche El-Nil,El-Nil Fish,Fish,2,296 EGP,0,Card,C074,Tuk-tuk,0.6,13,20,21,5,U0477,Delivered,,1
ORD00922,5/31/2025 22:20,Minya,Nazlet Hussein,El-Nil Fish,Fish,4,EGP 375,35,Cash,C102,Motorcycle,6.9,23,35,45,4,U0402,Delivered,,0
ORD00079,2/24/2025 23:05,Minya,Corniche El-Nil,Slice Minya,Pizza,1,111 EGP,0,Cash,C102,Motorcycle,3.3,21,25,25,5,U1335,Delivered,,1
ORD03783,5/27/2025 17:03,Minya,Abu Helal,El-Dawar,Egyptian,2,EGP 119,0,Cash,C108,Tuk-tuk,0.8,14,20,11,4,U1313,Delivered,,1
ORD03507,16/03/2025 20:12,Minya,Corniche El-Nil,El-Abd Minya,Desserts,1,EGP 74,12,Wallet,C012,Motorcycle,3.7,7,30,18,5,U1300,Delivered,,1
ORD02785,25/05/2025 20:23,Minya,Corniche El-Nil,Bahary Corner,Fish,3,530,0,Card,C026,Motorcycle,3.9,36,30,,,U0457,Cancelled,,
ORD03716,20/01/2025 17:46,Minya,Wast El-Balad,Hadouta Masreya,Egyptian,6,282 EGP,0,Cash,C087,Motorcycle,2.3,13,25,20,5,U1403,Delivered,,0
ORD03782,4/27/2025 19:31,Minya,Corniche El-Nil,Hadouta Masreya,Egyptian,3,162,0,Card,C038,Motorcycle,2.4,6,25,30,4,U0681,Delivered,,1
ORD02533,3/13/2025 22:32,Minya,Corniche El-Nil,Bites Burger,Burgers,2,EGP 157,0,Cash,C024,Motorcycle,2.7,18,25,25,5,U0908,Delivered,,1
ORD03768,13/02/2025 20:21,Minya,El-Gamaa,Burger Corniche,Burgers,4,389,0,Cash,C056,Bicycle,7.2,21,35,73,,U0047,Delivered,,0
ORD03897,21/04/2025 18:09,Minya,Nazlet Hussein,El-Nil Fish,Fish,1,EGP 103,0,Wallet,C015,Motorcycle,7.9,20,35,38,,U0981,Delivered,,1
ORD03597,3/13/2025 11:42,El Minya,Ard Sultan,Slice Minya,Pizza,3,242 EGP,57,Card,C068,Tuk-tuk,1.8,18,25,19,5,U0232,Delivered,,1
ORD00712,1/29/2025 20:47,Menia,Abu Helal,Burger Corniche,Burgers,2,183,16,Wallet,C021,Motorcycle,3.3,17,25,36,,U0105,Delivered,,0
ORD03941,5/4/2025 14:57,Minya,Abu Helal,Slice Minya,Pizza,1,EGP 133,18,Card,C086,Motorcycle,5,23,30,29,,U1003,Delivered,,1
ORD01608,1/3/2025 18:14,Minya,Abu Helal,Pizza Roma,Pizza,4,EGP 352,0,Wallet,C068,Tuk-tuk,3.2,18,25,24,,U0900,Delivered,,1
ORD00134,29/01/2025 15:45,Minya ,Abu Helal,El-Abd Minya,Desserts,2,92 EGP,19,Cash,C061,Bicycle,0.8,5,20,6,5,U0736,Delivered,,1
ORD03191,5/5/2025 13:44,El-Minya,Corniche El-Nil,Koshary El-Sheikh,Egyptian,5,EGP 252,0,Cash,C053,Motorcycle,2.2,11,25,18,5,U1010,Delivered,,1
ORD02695,1/21/2025 20:26,El-Minya,Abu Helal,Bahary Corner,Fish,6,"1,000 EGP",0,Cash,C001,Tuk-tuk,1.6,36,25,54,,U0297,Delivered,,1
ORD00900,27/05/2025 11:23,Minya,Ard Sultan,Forno Nile,Pizza,4,421 EGP,0,Cash,C023,Tuk-tuk,5.7,31,30,51,4,U0567,Delivered,,0
ORD02203,10/1/2025 21:52,MINYA,Wast El-Balad,Foul El-Mahatta,Egyptian,2,91,22,Cash,C023,Motorcycle,0.6,8,20,30,4,U0527,Delivered,,0
ORD01030,2/4/2025 15:16,MINYA,Wast El-Balad,Slice Minya,Pizza,3,EGP 319,18,Card,C110,Bicycle,3.7,14,30,33,4,U0455,Delivered,,1
ORD03753,5/1/2025 21:16,Minya,Corniche El-Nil,Koshary El-Sheikh,Egyptian,2,136 EGP,16,Card,C038,Motorcycle,1.9,22,25,30,4,U0802,Delivered,,0
ORD01340,6/6/2025 16:23,new minya,New Minya,Farag Kebab,Grills,6,EGP 454,0,Cash,C083,Tuk-tuk,11.2,22,45,53,4,U1013,Delivered,,0
ORD00116,6/15/2025 17:36,NEW MINYA,New Minya,Hadouta Masreya,Egyptian,6,210,13,Card,C035,Motorcycle,10.5,11,45,41,5,U1103,Delivered,,0
ORD02024,3/28/2025 19:38,NEW MINYA,New Minya,El-Abd Minya,Desserts,1,57,0,Cash,C034,Motorcycle,12.7,7,45,47,4,U1444,Delivered,,1
ORD04037,3/15/2025 22:28,Minya,El-Mahatta,Samak El-Balad,Fish,2,EGP 305,0,Cash,C013,Motorcycle,3.2,24,25,35,4,U0315,Delivered,,0
ORD03959,6/12/2025 14:51,El-Minya,El-Mahatta,Pizza Roma,Pizza,6,439,0,Wallet,C054,Tuk-tuk,3.5,24,30,34,4,U0876,Delivered,,0
ORD01358,1/27/2025 21:53,Minya,Wast El-Balad,Farag Kebab,Grills,1,151,0,Cash,C049,Bicycle,1.5,22,25,41,5,U0860,Delivered,,1
ORD00209,4/26/2025 14:52,NEW MINYA,New Minya,Foul El-Mahatta,Egyptian,5,EGP 263,0,Card,C008,Motorcycle,12.3,8,45,34,,U0127,Delivered,,1
ORD02767,5/20/2025 19:40,Minya,Wast El-Balad,Om Ali House,Desserts,2,123 EGP,0,Wallet,C065,Motorcycle,1.9,4,25,17,5,U1160,Delivered,,0
ORD02634,2/28/2025 19:23,MINYA,El-Sahel,Basbousa Bar,Desserts,3,EGP 144,15,Wallet,C104,Tuk-tuk,5.2,7,30,34,4,U0139,Delivered,,0
ORD01033,7/4/2025 19:09,Minya,Abu Helal,Tamara Sweets,Desserts,3,136,0,Card,C045,Motorcycle,4,8,30,28,,U0438,Delivered,,1
ORD00469,1/17/2025 11:44,New Minya,New Minya,Tamara Sweets,Desserts,6,EGP 417,92,Cash,C106,Tuk-tuk,13.6,9,50,44,,U1122,Delivered,,1
ORD03335,3/1/2025 13:22,New Minya,New Minya,El-Dawar,Egyptian,1,EGP 78,0,Cash,C025,Motorcycle,10.8,15,45,33,5,U0859,Delivered,address unclear,1
ORD00540,6/18/2025 14:07,Minya ,Corniche El-Nil,Sultan Grill,Grills,4,402,0,Card,C046,Motorcycle,2.4,20,25,32,4,U0032,Delivered,,0
ORD00836,5/3/2025 19:17,El-Minya,Nazlet Hussein,El-Nil Fish,Fish,6,"1,064 EGP",227,Cash,C069,Bicycle,4.7,27,30,60,4,U0357,Delivered,,1
ORD02577,3/4/2025 15:34,Minya,El-Gamaa,Hadouta Masreya,Egyptian,2,95 EGP,23,Wallet,C015,Motorcycle,5.5,12,30,28,5,U0626,Delivered,,1
ORD01941,5/8/2025 20:50,Minya,Wast El-Balad,Hadouta Masreya,Egyptian,6,267,62,Wallet,C095,Motorcycle,0.6,10,20,29,5,U0654,Delivered,,1
ORD01578,3/22/2025 13:50,Minya,Nazlet Hussein,Foul El-Mahatta,Egyptian,1,78,0,Cash,C098,Motorcycle,,12,35,38,5,U0188,Delivered,,1
ORD00689,2/25/2025 19:35,El Minya,Abu Helal,Samak El-Balad,Fish,4,637,72,Card,C098,Motorcycle,1.3,26,25,43,3,U1060,Delivered,,1
ORD02468,17/06/2025 12:12,Minya,El-Gamaa,Hadouta Masreya,Egyptian,2,82 EGP,7,Cash,C107,Motorcycle,7.1,11,35,23,4,U1235,Delivered,,1
ORD00264,6/4/2025 12:52,Minya,El-Sahel,Farag Kebab,Grills,2,207,0,Cash,C107,Motorcycle,5,19,30,28,5,U0494,Delivered,,1
ORD01939,4/10/2025 21:18,Minya,El-Sahel,Farag Kebab,Grills,1,131 EGP,0,Cash,C080,Motorcycle,3.5,22,30,40,5,U0768,Delivered,,1
ORD03749,13/01/2025 16:51,El Minya,Corniche El-Nil,El-Dawar,Egyptian,3,EGP 163,10,Card,C039,Motorcycle,4.3,12,30,27,5,U1066,Delivered,,1
ORD02968,29/04/2025 11:40,Abu Qorqas,Abu Qurqas,Forno Nile,Pizza,1,110,0,Card,C084,Tuk-tuk,16.8,26,55,86,2,U1418,Delivered,,0
ORD01962,10/5/2025 22:17,Menia,Wast El-Balad,Sheikh El-Balad,Grills,4,704 EGP,0,Wallet,C032,Tuk-tuk,0.6,29,20,31,,U0642,Delivered,,0
ORD04165,5/14/2025 14:08,El-Minya,El-Gamaa,El-Abd Minya,Desserts,3,123,0,Wallet,C041,Tuk-tuk,5.4,6,30,18,,U0483,Delivered,,1
ORD02479,6/7/2025 19:02,Minya,Abu Helal,Om Ali House,Desserts,4,216,25,Cash,C011,Tuk-tuk,2.2,7,25,30,,U0029,Delivered,,1
ORD00937,3/23/2025 21:36,Abu Qurqas,Abu Qurqas,Sultan Grill,Grills,6,979 EGP,225,Cash,C064,Motorcycle,15.3,14,55,69,4,U1300,Delivered,,1
ORD00307,1/7/2025 23:35,Minya,Abu Helal,El-Dawar,Egyptian,4,EGP 183,25,Cash,C001,Motorcycle,0.7,15,20,17,5,U0006,Delivered,,0
ORD03241,3/13/2025 20:46,New Minya,New Minya,Tamara Sweets,Desserts,6,359,0,Cash,C036,Motorcycle,12.4,6,45,39,5,U0536,Delivered,,0
ORD01226,14/01/2025 14:06,Minya,Shalaby,Sheikh El-Balad,Grills,5,602 EGP,78,Card,C010,Tuk-tuk,3.6,29,30,38,5,U0584,Delivered,,1
ORD00083,2/15/2025 14:14,Minya,El-Gamaa,El-Nil Fish,Fish,2,EGP 330,47,Cash,C082,Motorcycle,4.8,24,30,33,5,U1006,Delivered,,1
ORD00349,5/16/2025 15:46,Minya,El-Gamaa,Pizza Roma,Pizza,6,457,0,Wallet,C104,Motorcycle,6.6,21,35,31,4,U0462,Delivered,,0
ORD02207,29/01/2025 21:42,El Minya,Corniche El-Nil,El-Nil Fish,Fish,1,122 EGP,0,Cash,C047,Motorcycle,0.8,19,20,37,4,U1352,Delivered,,1
ORD03715,6/16/2025 13:23,Minya,Shalaby,El-Nil Fish,Fish,2,332 EGP,0,Cash,C096,Motorcycle,4.7,23,30,47,4,U1084,Delivered,,0
ORD02174,3/9/2025 20:06,Minya,Abu Helal,Forno Nile,Pizza,3,211 EGP,0,Card,C020,Bicycle,4.2,28,30,66,3,U0066,Delivered,,1
ORD03671,5/10/2025 19:32,minya,El-Gamaa,Bahary Corner,Fish,1,128,0,Wallet,C042,Motorcycle,6.5,32,35,56,,U0594,Delivered,,0
ORD01750,6/23/2025 15:10,New Minya,New Minya,Tamara Sweets,Desserts,4,191,0,Card,C080,Tuk-tuk,10.9,7,45,42,,U1232,Delivered,,1
ORD03613,6/18/2025 16:40,Minya,El-Mahatta,El-Nil Fish,Fish,4,590,36,Wallet,C088,Motorcycle,3.8,19,30,37,3,U0913,Delivered,,0
ORD03376,4/7/2025 14:34,Menia,Ard Sultan,Bites Burger,Burgers,5,EGP 471,63,Wallet,C046,Motorcycle,3.7,19,30,22,5,U0293,Delivered,,1
ORD03190,5/19/2025 13:40,minya,Shalaby,Slice Minya,Pizza,2,166 EGP,0,Cash,C002,Motorcycle,2.2,18,25,19,5,U1210,Delivered,,1
ORD01008,2/9/2025 19:03,abu qurqas,Abu Qurqas,Basbousa Bar,Desserts,3,EGP 186,44,Card,C048,Motorcycle,17.1,10,55,60,,U0506,Delivered,,1
ORD00711,5/10/2025 11:04,Minya,El-Sahel,Tamara Sweets,Desserts,5,257 EGP,27,Card,C073,Motorcycle,2.8,5,25,9,5,U1160,Delivered,,1
ORD02997,1/5/2025 23:04,Minya,Corniche El-Nil,Burger Corniche,Burgers,1,123,0,Cash,C087,Tuk-tuk,2.5,13,25,26,5,U0808,Delivered,,1
ORD00739,6/1/2025 23:26,Minya,Corniche El-Nil,Bahary Corner,Fish,4,EGP 566,0,Cash,C068,Motorcycle,3.2,31,25,45,3,U1169,Delivered,,0
ORD02402,8/2/2025 20:59,minya,El-Sahel,Farag Kebab,Grills,1,145 EGP,0,Cash,C106,Motorcycle,3.4,18,30,34,,U0674,Delivered,,1
ORD00524,6/30/2025 22:31,minya,Abu Helal,Farag Kebab,Grills,4,619 EGP,33,Wallet,C083,Motorcycle,1.5,24,25,32,5,U0744,Delivered,,1
ORD03215,3/18/2025 19:27,Menia,El-Mahatta,Tamara Sweets,Desserts,5,EGP 241,0,Wallet,C103,Tuk-tuk,2.8,12,25,29,5,U0406,Delivered,,1
ORD01723,5/6/2025 19:46,Minya,Nazlet Hussein,Samak El-Balad,Fish,1,202 EGP,17,Cash,C032,Motorcycle,5.6,21,30,45,5,U1024,Delivered,,1
ORD02786,2/6/2025 18:14,Minya,Corniche El-Nil,Tamara Sweets,Desserts,3,EGP 154,0,Wallet,C058,Motorcycle,0.6,8,20,14,4,U0084,Delivered,,1
ORD03140,3/6/2025 20:59,Abu Qurqas,Abu Qurqas,Slice Minya,Pizza,6,EGP 615,0,Card,C059,Motorcycle,17.3,16,55,58,4,U0316,Delivered,,1
ORD00779,2/1/2025 21:20,Minya,Shalaby,Samak El-Balad,Fish,1,95 EGP,13,Cash,C068,Tuk-tuk,3.5,19,30,45,4,U0905,Delivered,,1
ORD02532,5/25/2025 14:33,El-Minya,Ard Sultan,El-Nil Fish,Fish,6,786 EGP,0,Card,C047,Tuk-tuk,4.4,29,30,53,4,U1334,Delivered,re-assigned,0
ORD03012,5/13/2025 19:14,new minya,New Minya,Hadouta Masreya,Egyptian,4,112,20,Cash,C090,Tuk-tuk,10.4,13,40,67,,U0053,Delivered,,0
ORD01273,2/24/2025 22:43,Minya,El-Sahel,Samak El-Balad,Fish,2,259 EGP,0,Card,C097,Motorcycle,4.8,22,30,35,5,U0850,Delivered,,0
ORD03336,1/30/2025 18:20,Minya,El-Sahel,Tamara Sweets,Desserts,5,EGP 216,17,Card,C109,Bicycle,5.5,7,30,38,3,U0841,Delivered,,1
ORD02994,1/3/2025 21:42,Minya,El-Gamaa,Burger Corniche,Burgers,3,EGP 232,0,Wallet,C051,Bicycle,4.5,14,30,55,5,U1092,Delivered,,1
ORD04093,6/17/2025 11:33,El-Minya El-Gedida,New Minya,Sultan Grill,Grills,4,EGP 610,0,Card,C109,Bicycle,10.4,17,40,77,3,U0202,Delivered,,0
ORD03546,4/1/2025 21:43,Menia,Wast El-Balad,El-Nil Fish,Fish,1,EGP 163,0,Cash,C012,Motorcycle,1.8,18,25,35,5,U0343,Delivered,,1
ORD02902,5/13/2025 21:10,ABU QURQAS,Abu Qurqas,Samak El-Balad,Fish,3,425,0,Wallet,C013,Bicycle,19.3,24,60,169,,U0520,Delivered,,0
ORD00044,3/2/2025 15:08,Minya,Ard Sultan,Bites Burger,Burgers,5,EGP 663,51,Cash,C024,Motorcycle,4.8,17,30,35,3,U0654,Delivered,,0
ORD02170,1/23/2025 21:23,Minya ,Ard Sultan,Sultan Grill,Grills,1,EGP 119,18,Cash,C084,Motorcycle,3.9,18,30,39,5,U1284,Delivered,,1
ORD02021,4/9/2025 15:04,Menia,Wast El-Balad,Om Ali House,Desserts,2,EGP 127,0,Cash,C107,Motorcycle,1.3,5,25,6,4,U1489,Delivered,,0
ORD01570,1/6/2025 17:45,Abu Qurqas,Abu Qurqas,Farag Kebab,Grills,3,EGP 397,49,Cash,C106,Tuk-tuk,18.9,21,60,77,,U1040,Delivered,,1
ORD01068,2/8/2025 18:47,NEW MINYA,New Minya,Farag Kebab,Grills,1,EGP 147,0,Cash,C008,Motorcycle,10.4,21,40,43,4,U1108,Delivered,,0
ORD01580,4/22/2025 21:58,Menia,Shalaby,El-Abd Minya,Desserts,2,EGP 138,0,Cash,C106,Tuk-tuk,3.7,10,30,37,5,U1478,Delivered,,1
ORD00699,1/10/2025 19:48,El Minya,Wast El-Balad,Foul El-Mahatta,Egyptian,3,162 EGP,34,Cash,C080,Motorcycle,5.2,13,30,40,5,U0342,Delivered,gate closed,1
